location,Basileia,Basileia,Basileia,Basileia,Basileia,Basileia,Basileia
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration
unit,°C,mm,%,%,%,%,min
level,2 m elevation corrected,sfc,sfc,high cld lay,mid cld lay,low cld lay,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None
timestamp,Basileia Temperature [2 m elevation corrected],Basileia Precipitation Total,Basileia Cloud Cover Total,Basileia Cloud Cover High [high cld lay],Basileia Cloud Cover Medium [mid cld lay],Basileia Cloud Cover Low [low cld lay],Basileia Sunshine Duration
20210219T1000,10.090245,0.0,46.0,78.0,46.0,43.0,32.121212
20210219T1100,11.590245,0.0,56.0,66.0,56.0,44.0,26.060608
20210219T1200,12.800245,0.0,44.0,79.0,44.0,39.0,33.333336
20210219T1300,13.350245,0.0,37.0,92.0,37.0,16.0,37.57576
20210219T1400,13.980246,0.0,29.400002,98.0,23.0,7.0,42.181816
20210219T1500,14.300245,0.0,30.000002,100.0,20.0,7.0,41.81818
20210219T1600,13.590245,0.0,29.7,99.0,6.0,0.0,42.0
20210219T1700,11.110246,0.0,28.2,94.0,9.0,1.0,42.909096
20210219T1800,9.370245,0.0,22.5,75.0,11.0,0.0,0.97878784
20210219T1900,7.0702453,0.0,26.1,87.0,6.0,1.0,0.0
20210219T2000,5.6802454,0.0,27.000002,90.0,3.0,0.0,0.0
20210219T2100,5.290245,0.0,23.400002,78.0,1.0,0.0,0.0
20210219T2200,4.750245,0.0,21.6,72.0,1.0,3.0,0.0
20210219T2300,4.3702455,0.0,20.400002,68.0,3.0,5.0,0.0
20210220T0000,3.7702456,0.0,26.7,89.0,1.0,1.0,0.0
20210220T0100,3.8202453,0.0,29.400002,98.0,0.0,0.0,0.0
20210220T0200,3.5302453,0.0,29.1,97.0,0.0,0.0,0.0
20210220T0300,3.1602454,0.0,0.6,2.0,0.0,0.0,0.0
20210220T0400,2.7002454,0.0,1.0,3.0,1.0,0.0,0.0
20210220T0500,2.5402455,0.0,5.1000004,17.0,2.0,0.0,0.0
20210220T0600,2.3802454,0.0,18.900002,63.0,4.0,1.0,0.0
20210220T0700,2.3902454,0.0,21.6,72.0,3.0,2.0,27.12909
20210220T0800,4.2902455,0.0,25.2,84.0,2.0,0.0,44.727276
20210220T0900,6.8502455,0.0,24.6,82.0,0.0,0.0,45.090908
20210220T1000,9.540245,0.0,16.5,55.0,0.0,0.0,50.0
20210220T1100,12.020246,0.0,12.0,40.0,0.0,0.0,52.727272
20210220T1200,14.030245,0.0,15.000001,50.0,0.0,0.0,50.909096
20210220T1300,15.330245,0.0,18.900002,63.0,0.0,0.0,48.545456
20210220T1400,15.980246,0.0,3.9,13.0,0.0,0.0,57.63636
20210220T1500,16.070246,0.0,3.0,10.0,0.0,0.0,58.18182
20210220T1600,15.020246,0.0,2.1000001,7.0,0.0,0.0,58.727276
20210220T1700,11.130245,0.0,3.3000002,11.0,0.0,0.0,58.0
20210220T1800,9.950245,0.0,4.2000003,14.0,0.0,0.0,2.6971717
20210220T1900,7.9702454,0.0,3.0,10.0,0.0,0.0,0.0
20210220T2000,6.4102454,0.0,5.4,18.0,0.0,0.0,0.0
20210220T2100,5.6002455,0.0,7.5000005,25.0,0.0,0.0,0.0
20210220T2200,4.7202454,0.0,0.0,0.0,0.0,0.0,0.0
20210220T2300,4.5902452,0.0,0.0,0.0,0.0,0.0,0.0
20210221T0000,4.2502456,0.0,0.0,0.0,0.0,0.0,0.0
20210221T0100,3.9702454,0.0,0.0,0.0,0.0,0.0,0.0
20210221T0200,3.5602455,0.0,0.0,0.0,0.0,0.0,0.0
20210221T0300,3.0902452,0.0,0.0,0.0,0.0,0.0,0.0
20210221T0400,2.0802455,0.0,0.0,0.0,0.0,0.0,0.0
20210221T0500,1.6402454,0.0,0.0,0.0,0.0,0.0,0.0
20210221T0600,1.5702454,0.0,0.0,0.0,0.0,0.0,0.0
20210221T0700,2.0702453,0.0,0.0,0.0,0.0,0.0,36.5
20210221T0800,4.3402452,0.0,0.0,0.0,0.0,0.0,60.0
20210221T0900,7.020245,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1000,9.740245,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1100,11.950245,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1200,14.070246,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1300,15.410245,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1400,16.300245,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1500,16.600245,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1600,15.760245,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1700,13.070246,0.0,0.0,0.0,0.0,0.0,60.0
20210221T1800,9.650246,0.0,1.0,0.0,1.0,0.0,4.322559
20210221T1900,7.8102455,0.0,0.0,0.0,0.0,0.0,0.0
20210221T2000,6.790245,0.0,2.0,0.0,2.0,0.0,0.0
20210221T2100,6.2802453,0.0,0.0,0.0,0.0,0.0,0.0
20210221T2200,4.960245,0.0,0.0,0.0,0.0,0.0,0.0
20210221T2300,3.5202456,0.0,0.0,0.0,0.0,0.0,0.0
20210222T0000,3.2302456,0.0,0.0,0.0,0.0,0.0,0.0
20210222T0100,3.0702453,0.0,0.0,0.0,0.0,0.0,0.0
20210222T0200,2.7702456,0.0,0.3,1.0,0.0,0.0,0.0
20210222T0300,2.3802454,0.0,6.0,20.0,0.0,0.0,0.0
20210222T0400,2.0802455,0.0,19.5,65.0,0.0,0.0,0.0
20210222T0500,2.2902455,0.0,26.400002,88.0,0.0,0.0,0.0
20210222T0600,2.0202456,0.0,27.300001,91.0,0.0,0.0,0.0
20210222T0700,2.2702456,0.0,27.900002,93.0,0.0,0.0,27.506361
20210222T0800,4.5902452,0.0,26.1,87.0,0.0,0.0,44.18182
20210222T0900,6.7202454,0.0,28.800001,96.0,0.0,0.0,42.545456
20210222T1000,9.150246,0.0,23.7,79.0,0.0,0.0,45.636364
20210222T1100,11.340245,0.0,22.800001,76.0,0.0,0.0,46.181816
20210222T1200,13.340245,0.0,28.2,94.0,15.0,0.0,42.909096
20210222T1300,14.420245,0.0,15.000001,50.0,10.0,0.0,50.909096
20210222T1400,15.230246,0.0,7.0,20.0,7.0,0.0,55.757576
20210222T1500,15.260245,0.0,12.0,40.0,2.0,0.0,52.727272
20210222T1600,13.650246,0.0,23.400002,78.0,3.0,0.0,45.81818
20210222T1700,12.400246,0.0,12.0,20.0,12.0,0.0,52.727272
20210222T1800,8.670245,0.0,17.0,2.0,17.0,0.0,4.9006734
20210222T1900,7.2002454,0.0,17.0,6.0,17.0,0.0,0.0
20210222T2000,6.5902452,0.0,48.0,26.0,48.0,0.0,0.0
20210222T2100,5.690245,0.0,41.0,18.0,41.0,0.0,0.0
20210222T2200,5.4902453,0.0,15.0,5.0,15.0,0.0,0.0
20210222T2300,5.8002453,0.0,10.0,21.0,10.0,0.0,0.0
20210223T0000,5.920245,0.0,18.900002,63.0,13.0,0.0,0.0
20210223T0100,4.960245,0.0,21.300001,71.0,7.0,0.0,0.0
20210223T0200,3.9302454,0.0,12.0,40.0,12.0,0.0,0.0
20210223T0300,3.5302453,0.0,17.0,0.0,17.0,0.0,0.0
20210223T0400,2.8902454,0.0,19.0,0.0,19.0,1.0,0.0
20210223T0500,2.9702454,0.0,16.0,0.0,16.0,1.0,0.0
20210223T0600,2.6602454,0.0,9.0,0.0,9.0,0.0,0.0
20210223T0700,2.9302454,0.0,4.0,0.0,4.0,0.0,38.463806
20210223T0800,5.210245,0.0,2.7,9.0,0.0,0.0,58.36364
20210223T0900,8.370246,0.0,3.3000002,11.0,0.0,0.0,58.0
20210223T1000,11.110246,0.0,0.0,0.0,0.0,0.0,60.0
20210223T1100,13.640245,0.0,0.0,0.0,0.0,0.0,60.0
20210223T1200,15.510245,0.0,0.0,0.0,0.0,0.0,60.0
20210223T1300,16.950245,0.0,1.0,0.0,1.0,0.0,59.393936
20210223T1400,17.670246,0.0,3.0,0.0,3.0,0.0,58.18182
20210223T1500,17.960245,0.0,2.0,0.0,2.0,0.0,58.78788
20210223T1600,16.640245,0.0,2.0,0.0,2.0,0.0,58.78788
20210223T1700,12.640245,0.0,0.0,0.0,0.0,0.0,60.0
20210223T1800,10.750245,0.0,0.0,0.0,0.0,0.0,7.45
20210223T1900,8.600245,0.0,0.0,0.0,0.0,0.0,0.0
20210223T2000,7.500245,0.0,0.0,0.0,0.0,0.0,0.0
20210223T2100,7.1002455,0.0,0.0,0.0,0.0,0.0,0.0
20210223T2200,6.9902453,0.0,0.0,0.0,0.0,0.0,0.0
20210223T2300,6.6002455,0.0,0.0,0.0,0.0,0.0,0.0
20210224T0000,6.6802454,0.0,0.0,0.0,0.0,0.0,0.0
20210224T0100,6.3902454,0.0,0.0,0.0,0.0,0.0,0.0
20210224T0200,5.8202453,0.0,0.0,0.0,0.0,0.0,0.0
20210224T0300,5.4902453,0.0,0.0,0.0,0.0,0.0,0.0
20210224T0400,4.7402453,0.0,0.0,0.0,0.0,0.0,0.0
20210224T0500,4.5202456,0.0,0.0,0.0,0.0,0.0,0.0
20210224T0600,4.2902455,0.0,0.0,0.0,0.0,0.0,0.0
20210224T0700,4.710245,0.0,0.0,0.0,0.0,0.0,41.883335
20210224T0800,6.8902454,0.0,0.0,0.0,0.0,0.0,60.0
20210224T0900,9.760245,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1000,12.080245,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1100,14.420245,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1200,16.450245,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1300,17.830246,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1400,18.710245,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1500,18.870245,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1600,17.560246,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1700,13.940246,0.0,0.0,0.0,0.0,0.0,60.0
20210224T1800,11.900246,0.0,0.0,0.0,0.0,0.0,8.983334
20210224T1900,9.850245,0.0,0.0,0.0,0.0,0.0,0.0
20210224T2000,7.8002453,0.0,0.0,0.0,0.0,0.0,0.0
20210224T2100,7.230245,0.0,0.0,0.0,0.0,0.0,0.0
20210224T2200,6.690245,0.0,0.0,0.0,0.0,0.0,0.0
20210224T2300,6.4302454,0.0,0.0,0.0,0.0,0.0,0.0
20210225T0000,5.9102454,0.0,0.0,0.0,0.0,0.0,0.0
20210225T0100,5.4302454,0.0,0.0,0.0,0.0,0.0,0.0
20210225T0200,4.940245,0.0,0.0,0.0,0.0,0.0,0.0
20210225T0300,4.3102455,0.0,0.0,0.0,0.0,0.0,0.0
20210225T0400,3.9102454,0.0,0.0,0.0,0.0,0.0,0.0
20210225T0500,3.7802453,0.0,0.0,0.0,0.0,0.0,0.0
20210225T0600,3.7002454,0.0,0.0,0.0,0.0,0.0,0.0
20210225T0700,3.7102456,0.0,0.0,0.0,0.0,0.0,43.766666
20210225T0800,6.0702453,0.0,0.0,0.0,0.0,0.0,60.0
20210225T0900,9.530245,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1000,12.230246,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1100,14.860246,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1200,16.920246,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1300,18.430244,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1400,19.350245,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1500,19.710245,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1600,19.240246,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1700,16.240246,0.0,0.0,0.0,0.0,0.0,60.0
20210225T1800,11.770246,0.0,0.0,0.0,0.0,0.0,10.516666
20210225T1900,8.330246,0.0,0.0,0.0,0.0,0.0,0.0
20210225T2000,7.690245,0.0,0.0,0.0,0.0,0.0,0.0
20210225T2100,6.980245,0.0,0.0,0.0,0.0,0.0,0.0
20210225T2200,6.3902454,0.0,6.0,20.0,0.0,0.0,0.0
20210225T2300,6.0102453,0.0,17.400002,58.0,0.0,0.0,0.0
20210226T0000,5.9702454,0.0,12.6,42.0,0.0,0.0,0.0
20210226T0100,5.6802454,0.0,12.0,40.0,0.0,0.0,0.0
20210226T0200,5.210245,0.0,13.500001,45.0,0.0,0.0,0.0
20210226T0300,4.650245,0.0,17.1,57.0,0.0,0.0,0.0
20210226T0400,4.130245,0.0,9.3,31.0,0.0,0.0,0.0
20210226T0500,3.8302455,0.0,2.1000001,7.0,0.0,0.0,0.0
20210226T0600,3.2902455,0.0,0.0,0.0,0.0,0.0,0.0
20210226T0700,3.6902456,0.0,0.90000004,3.0,0.0,0.0,45.218487
20210226T0800,6.190245,0.0,1.5,5.0,0.0,0.0,59.090908
20210226T0900,9.130245,0.0,7.0,7.0,7.0,0.0,55.757576
20210226T1000,11.330245,0.0,16.0,2.0,16.0,0.0,50.303032
20210226T1100,13.400246,0.0,58.0,2.0,58.0,1.0,24.848484
20210226T1200,14.670245,0.0,42.0,2.0,42.0,3.0,34.545456
20210226T1300,15.140245,0.0,22.0,2.0,22.0,16.0,46.666668
20210226T1400,14.900246,0.0,37.0,7.0,37.0,22.0,37.57576
20210226T1500,14.250245,0.2,51.0,15.0,51.0,38.0,29.09091
20210226T1600,13.250245,0.2,51.0,27.0,51.0,37.0,29.09091
20210226T1700,12.240245,0.2,62.0,10.0,59.0,62.0,22.424244
20210226T1800,10.990245,0.2,76.0,0.0,60.0,76.0,2.799495
20210226T1900,9.630245,0.0,92.0,0.0,50.0,92.0,0.0
20210226T2000,8.300245,0.0,96.0,0.0,13.0,96.0,0.0
20210226T2100,7.3502455,0.0,98.0,0.0,23.0,98.0,0.0
20210226T2200,7.3402452,0.0,89.0,0.0,23.0,89.0,0.0
20210226T2300,7.420245,0.0,63.0,0.0,6.0,63.0,0.0
20210227T0000,7.2002454,0.0,59.0,0.0,0.0,59.0,0.0
20210227T0100,6.750245,0.0,69.0,0.0,0.0,69.0,0.0
20210227T0200,6.440245,0.0,80.0,0.0,0.0,80.0,0.0
20210227T0300,6.0902452,0.0,87.0,0.0,1.0,87.0,0.0
20210227T0400,5.940245,0.0,84.0,0.0,6.0,84.0,0.0
20210227T0500,5.8202453,0.0,67.0,0.0,0.0,67.0,0.0
20210227T0600,5.7402453,0.0,42.0,0.0,3.0,42.0,0.0
20210227T0700,5.500245,0.0,36.0,0.0,7.0,36.0,30.237879
20210227T0800,6.1202455,0.0,31.0,0.0,15.0,31.0,41.21212
20210227T0900,6.920245,0.0,36.0,0.0,17.0,36.0,38.181816
20210227T1000,8.110246,0.0,37.0,0.0,11.0,37.0,37.57576
20210227T1100,9.030245,0.0,25.0,0.0,5.0,25.0,44.848488
20210227T1200,9.950245,0.0,39.0,0.0,6.0,39.0,36.36364
20210227T1300,10.5602455,0.0,19.0,0.0,1.0,19.0,48.484848
20210227T1400,10.740245,0.0,3.0,0.0,0.0,3.0,58.18182
20210227T1500,10.540245,0.0,5.0,0.0,0.0,5.0,56.9697
20210227T1600,10.090245,0.0,18.0,0.0,0.0,18.0,49.090908
20210227T1700,8.800245,0.0,17.0,0.0,0.0,17.0,49.696968
20210227T1800,7.7002454,0.0,9.0,0.0,0.0,9.0,12.348484
20210227T1900,6.380245,0.0,2.0,0.0,0.0,2.0,0.0
20210227T2000,5.670245,0.0,0.0,0.0,0.0,0.0,0.0
20210227T2100,4.7402453,0.0,0.0,0.0,0.0,0.0,0.0
20210227T2200,4.4502454,0.0,0.0,0.0,0.0,0.0,0.0
20210227T2300,3.3902454,0.0,0.0,0.0,0.0,0.0,0.0
20210228T0000,2.2202454,0.0,1.0,0.0,0.0,1.0,0.0
20210228T0100,1.6102453,0.0,1.0,0.0,0.0,1.0,0.0
20210228T0200,1.0602454,0.0,0.0,0.0,0.0,0.0,0.0
20210228T0300,0.6802454,0.0,1.0,0.0,0.0,1.0,0.0
20210228T0400,0.41024542,0.0,0.0,0.0,0.0,0.0,0.0
20210228T0500,0.100245416,0.0,0.0,0.0,0.0,0.0,0.0
20210228T0600,-0.1897546,0.0,0.0,0.0,0.0,0.0,0.0
20210228T0700,0.7802454,0.0,0.0,0.0,0.0,0.0,49.383335
20210228T0800,2.6202455,0.0,0.0,0.0,0.0,0.0,60.0
20210228T0900,3.7902455,0.0,2.0,0.0,0.0,2.0,58.78788
20210228T1000,5.2802453,0.0,28.0,0.0,0.0,28.0,43.0303
20210228T1100,6.6602454,0.0,9.0,0.0,0.0,9.0,54.545452
20210228T1200,7.7802453,0.0,1.0,0.0,0.0,1.0,59.393936
20210228T1300,8.8102455,0.0,0.0,0.0,0.0,0.0,60.0
20210228T1400,9.660245,0.0,0.0,0.0,0.0,0.0,60.0
20210228T1500,10.200245,0.0,0.0,0.0,0.0,0.0,60.0
20210228T1600,9.820246,0.0,0.0,0.0,0.0,0.0,60.0
20210228T1700,7.9702454,0.0,0.0,0.0,0.0,0.0,60.0
20210228T1800,6.360245,0.0,0.0,0.0,0.0,0.0,15.1
20210228T1900,3.6302452,0.0,0.0,0.0,0.0,0.0,0.0
20210228T2000,2.1402454,0.0,0.0,0.0,0.0,0.0,0.0
20210228T2100,1.1102455,0.0,0.0,0.0,0.0,0.0,0.0
20210228T2200,0.6802454,0.0,0.0,0.0,0.0,0.0,0.0
20210228T2300,0.050245404,0.0,1.0,0.0,0.0,1.0,0.0
20210301T0000,-0.48975456,0.0,0.0,0.0,0.0,0.0,0.0
20210301T0100,-1.0797546,0.0,0.0,0.0,0.0,0.0,0.0
20210301T0200,-1.4897546,0.0,0.0,0.0,0.0,0.0,0.0
20210301T0300,-1.8797547,0.0,0.0,0.0,0.0,0.0,0.0
20210301T0400,-2.0097547,0.0,0.0,0.0,0.0,0.0,0.0
20210301T0500,-2.1797547,0.0,0.0,0.0,0.0,0.0,0.0
20210301T0600,-2.0297546,0.0,0.0,0.0,0.0,0.0,0.0
20210301T0700,-1.0297546,0.0,0.0,0.0,0.0,0.0,51.25
20210301T0800,1.4802454,0.0,0.0,0.0,0.0,0.0,60.0
20210301T0900,3.9902453,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1000,6.270245,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1100,7.9502454,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1200,9.580245,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1300,11.010245,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1400,11.950245,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1500,12.360246,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1600,12.210245,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1700,12.090245,0.0,0.0,0.0,0.0,0.0,60.0
20210301T1800,9.750245,0.0,0.0,0.0,0.0,0.0,16.6
20210301T1900,5.1802454,0.0,0.0,0.0,0.0,0.0,0.0
20210301T2000,4.4802456,0.0,0.0,0.0,0.0,0.0,0.0
20210301T2100,3.4002452,0.0,0.0,0.0,0.0,0.0,0.0
20210301T2200,2.9402456,0.0,0.0,0.0,0.0,0.0,0.0
20210301T2300,2.2102454,0.0,0.0,0.0,0.0,0.0,0.0
20210302T0000,1.6702454,0.0,0.0,0.0,0.0,0.0,0.0
20210302T0100,0.9302454,0.0,0.0,0.0,0.0,0.0,0.0
20210302T0200,0.5102454,0.0,0.0,0.0,0.0,0.0,0.0
20210302T0300,-0.04975462,0.0,0.0,0.0,0.0,0.0,0.0
20210302T0400,-0.4497546,0.0,0.0,0.0,0.0,0.0,0.0
20210302T0500,-0.14975458,0.0,0.0,0.0,0.0,0.0,0.0
20210302T0600,0.060245395,0.0,0.0,0.0,0.0,0.0,0.0
20210302T0700,-0.29975462,0.0,0.0,0.0,0.0,0.0,53.2
20210302T0800,3.0102453,0.0,0.0,0.0,0.0,0.0,60.0
20210302T0900,5.9302454,0.0,0.0,0.0,0.0,0.0,60.0
20210302T1000,8.420245,0.0,0.0,0.0,0.0,0.0,60.0
20210302T1100,10.840245,0.0,0.0,0.0,0.0,0.0,60.0
20210302T1200,12.960245,0.0,0.0,0.0,0.0,0.0,60.0
20210302T1300,14.670245,0.0,0.0,0.0,0.0,0.0,60.0
20210302T1400,15.760245,0.0,0.3,1.0,0.0,0.0,59.81818
20210302T1500,16.240246,0.0,2.1000001,7.0,0.0,0.0,58.727276
20210302T1600,15.880245,0.0,0.3,1.0,0.0,0.0,59.81818
20210302T1700,14.210245,0.0,0.0,0.0,0.0,0.0,60.0
20210302T1800,10.020246,0.0,0.0,0.0,0.0,0.0,18.116667
20210302T1900,6.3202453,0.0,0.0,0.0,0.0,0.0,0.0
20210302T2000,5.610245,0.0,0.0,0.0,0.0,0.0,0.0
20210302T2100,5.3902454,0.0,0.0,0.0,0.0,0.0,0.0
20210302T2200,4.4602456,0.0,8.700001,29.0,0.0,0.0,0.0
20210302T2300,3.9802456,0.0,13.8,46.0,0.0,0.0,0.0
20210303T0000,3.4902453,0.0,18.900002,63.0,0.0,0.0,0.0
20210303T0100,3.3202453,0.0,26.1,87.0,0.0,0.0,0.0
20210303T0200,2.7802453,0.0,22.2,74.0,1.0,0.0,0.0
20210303T0300,2.4402454,0.0,4.2000003,14.0,2.0,0.0,0.0
20210303T0400,2.2402453,0.0,3.0,7.0,3.0,0.0,0.0
20210303T0500,1.8002454,0.0,7.8,26.0,0.0,0.0,0.0
20210303T0600,1.6902454,0.0,12.900001,43.0,0.0,0.0,0.0
20210303T0700,2.5002456,0.0,7.8,26.0,5.0,0.0,50.789494
20210303T0800,4.3002453,0.0,19.0,49.0,19.0,0.0,48.484848
20210303T0900,6.3102455,0.0,36.0,60.0,36.0,0.0,38.181816
20210303T1000,8.240246,0.0,37.0,100.0,37.0,0.0,37.57576
20210303T1100,10.150246,0.0,35.0,100.0,35.0,0.0,38.78788
20210303T1200,11.390245,0.0,29.7,99.0,23.0,0.0,42.0
20210303T1300,12.120245,0.0,29.400002,98.0,7.0,0.0,42.181816
20210303T1400,12.490245,0.0,29.1,97.0,6.0,0.0,42.363636
20210303T1500,12.410245,0.0,28.500002,95.0,0.0,0.0,42.727272
20210303T1600,11.570246,0.0,25.800001,86.0,0.0,0.0,44.363636
20210303T1700,9.740245,0.0,24.6,82.0,0.0,0.0,45.090908
20210303T1800,8.740245,0.0,18.300001,61.0,1.0,0.0,15.990556
20210303T1900,6.5802455,0.0,7.5000005,25.0,5.0,0.0,0.0
20210303T2000,5.6002455,0.0,8.0,18.0,8.0,0.0,0.0
20210303T2100,6.1202455,0.0,22.0,53.0,22.0,0.0,0.0
20210303T2200,5.690245,0.0,83.0,90.0,83.0,0.0,0.0
20210303T2300,6.0702453,0.0,58.0,61.0,58.0,0.0,0.0
20210304T0000,6.0102453,0.0,16.0,20.0,16.0,0.0,0.0
20210304T0100,5.7602453,0.0,12.3,41.0,12.0,0.0,0.0
20210304T0200,5.8302455,0.0,19.5,65.0,2.0,0.0,0.0
20210304T0300,5.7802453,0.0,17.1,57.0,0.0,0.0,0.0
20210304T0400,5.4902453,0.0,10.8,36.0,1.0,0.0,0.0
20210304T0500,4.9102454,0.0,4.5,15.0,1.0,0.0,0.0
20210304T0600,4.9302454,0.0,8.0,1.0,8.0,0.0,0.0
20210304T0700,5.230245,0.0,23.0,7.0,23.0,0.0,43.808754
20210304T0800,7.3002453,0.0,46.0,54.0,46.0,0.0,32.121212
20210304T0900,9.550245,0.0,49.0,61.0,49.0,0.0,30.303032
20210304T1000,11.250245,0.0,49.0,0.0,49.0,0.0,30.303032
20210304T1100,12.580245,0.0,56.0,1.0,56.0,0.0,26.060608
20210304T1200,13.600245,0.0,30.0,1.0,30.0,0.0,41.81818
20210304T1300,13.800245,0.0,34.0,0.0,34.0,8.0,39.39394
20210304T1400,13.870245,0.0,30.0,0.0,30.0,22.0,41.81818
20210304T1500,13.220245,0.0,43.0,4.0,43.0,30.0,33.939392
20210304T1600,12.130245,0.0,59.0,1.0,59.0,12.0,24.242424
20210304T1700,10.960245,0.2,47.0,2.0,47.0,10.0,31.51515
20210304T1800,9.210245,0.2,69.0,2.0,69.0,21.0,6.3939395
20210304T1900,8.580245,0.6,66.0,0.0,66.0,19.0,0.0
20210304T2000,8.0602455,0.5,52.0,0.0,52.0,16.0,0.0
20210304T2100,7.8202453,0.0,27.0,0.0,27.0,17.0,0.0
20210304T2200,7.0802455,0.0,42.0,57.0,8.0,42.0,0.0
20210304T2300,6.860245,0.0,63.0,30.0,39.0,63.0,0.0
20210305T0000,6.1602454,0.0,82.0,0.0,77.0,82.0,0.0
20210305T0100,6.5502453,0.0,74.0,0.0,74.0,67.0,0.0
20210305T0200,6.3202453,0.0,81.0,0.0,42.0,81.0,0.0
20210305T0300,6.520245,0.0,73.0,0.0,39.0,73.0,0.0
20210305T0400,6.4502454,0.0,89.0,0.0,39.0,89.0,0.0
20210305T0500,6.670245,0.0,89.0,0.0,29.0,89.0,0.0
20210305T0600,6.480245,0.0,94.0,0.0,23.0,94.0,0.0
20210305T0700,6.170245,0.2,98.0,0.0,15.0,98.0,0.5959602
20210305T0800,5.8002453,0.0,96.0,0.0,15.0,96.0,1.8181801
20210305T0900,5.730245,0.0,77.0,0.0,12.0,77.0,13.333332
20210305T1000,5.7002454,0.0,71.0,0.0,3.0,71.0,16.969696
20210305T1100,5.3302455,0.0,86.0,0.0,1.0,86.0,7.878789
20210305T1200,5.2602453,0.0,93.0,0.0,19.0,93.0,3.6363637
20210305T1300,5.3502455,0.0,83.0,0.0,19.0,83.0,9.696969
20210305T1400,5.6602454,0.0,81.0,0.0,19.0,81.0,10.909091
20210305T1500,5.6602454,0.0,80.0,0.0,23.0,80.0,11.515152
20210305T1600,5.420245,0.0,81.0,0.0,40.0,81.0,10.909091
20210305T1700,5.1802454,0.0,80.0,0.0,43.0,80.0,11.515152
20210305T1800,4.9102454,0.0,78.0,0.0,40.0,78.0,4.7939386
20210305T1900,4.4302454,0.0,42.0,0.0,35.0,42.0,0.0
20210305T2000,4.4302454,0.0,25.0,0.0,25.0,25.0,0.0
20210305T2100,3.7502456,0.0,21.0,0.0,19.0,21.0,0.0
20210305T2200,3.0602455,0.0,20.0,0.0,2.0,20.0,0.0
20210305T2300,2.5902452,0.0,11.0,0.0,2.0,11.0,0.0
20210306T0000,1.9902455,0.0,1.0,0.0,0.0,1.0,0.0
20210306T0100,1.4502454,0.0,1.0,0.0,0.0,1.0,0.0
20210306T0200,0.84024537,0.0,1.0,0.0,0.0,1.0,0.0
20210306T0300,0.00024539232,0.0,0.0,0.0,0.0,0.0,0.0
20210306T0400,-0.60975456,0.0,0.0,0.0,0.0,0.0,0.0
20210306T0500,-0.8497546,0.0,0.0,0.0,0.0,0.0,0.0
20210306T0600,-1.0697546,0.0,0.0,0.0,0.0,0.0,0.8333333
20210306T0700,0.3802454,0.0,0.0,0.0,0.0,0.0,60.0
20210306T0800,1.5002453,0.0,0.0,0.0,0.0,0.0,60.0
20210306T0900,2.7802453,0.0,0.0,0.0,0.0,0.0,60.0
20210306T1000,3.9802456,0.0,0.0,0.0,0.0,0.0,60.0
20210306T1100,5.1402454,0.0,0.0,0.0,0.0,0.0,60.0
20210306T1200,6.0702453,0.0,2.0,0.0,0.0,2.0,58.78788
20210306T1300,7.1602454,0.0,0.0,0.0,0.0,0.0,60.0
20210306T1400,7.7802453,0.0,0.0,0.0,0.0,0.0,60.0
